Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url,Per-Sqft
"PPAM Pudina, Presint 17, Putrajaya",1200,3,2,1000,Putrajaya,"Jan 21, 13:11",https://www.mudah.my/PPAM+Pudina+Presint+17+Putrajaya-88255032.htm,1.2
[CHEAPEST] FULLY FURNISHED Apartment PPAM Pudina Presint 17,1400,3,2,1200,Putrajaya,"Jan 21, 12:30",https://www.mudah.my/+CHEAPEST+FULLY+FURNISHED+Apartment+PPAM+Pudina+Presint+17-88253960.htm,1.1666666666666667
Clio Residence ioi city Putrajaya newly completed 2 or 3 rooms avail,1400,2,2,872,Putrajaya,"Jan 21, 11:30",https://www.mudah.my/Clio+Residence+ioi+city+Putrajaya+newly+completed+2+or+3+rooms+avail-64637148.htm,1.6055045871559632
FULLY RENOVATED UNIT! Dwiputra Residence Condominium FOR RENT,2100,4,3,1200,Putrajaya,"Jan 21, 10:22",https://www.mudah.my/FULLY+RENOVATED+UNIT+Dwiputra+Residence+Condominium+FOR+RENT-85315685.htm,1.75
RUMAH untuk disewa kemasukan Feb 2021,1100,3,2,800,Putrajaya,"Jan 21, 08:11",https://www.mudah.my/RUMAH+untuk+disewa+kemasukan+Feb+2021-88249699.htm,1.375
"Dwiputra Condominium, Presint 15, Putrajaya",1600,3,2,950,Putrajaya,"Jan 21, 01:05",https://www.mudah.my/Dwiputra+Condominium+Presint+15+Putrajaya-87774569.htm,1.6842105263157894
"For Rent: Apartment Selasih, Presint 17",1500,3,2,1000,Putrajaya,"Jan 20, 23:55",https://www.mudah.my/For+Rent+Apartment+Selasih+Presint+17-87777506.htm,1.5
Apartment Putrajaya Presint 17 Pudina near to Putrajaya Gov office,1500,3,2,1200,Putrajaya,"Jan 20, 21:34",https://www.mudah.my/Apartment+Putrajaya+Presint+17+Pudina+near+to+Putrajaya+Gov+office-88245891.htm,1.25
"Best Rent Fully Furnished Puteri Palma Condo, IOI City Mall, Putrajaya",2000,3,2,1000,Putrajaya,"Jan 20, 15:05",https://www.mudah.my/Best+Rent+Fully+Furnished+Puteri+Palma+Condo+IOI+City+Mall+Putrajaya-88238185.htm,2.0
FULLY FURNISHED | Apartment PPAM Pudina Presint 17 Putrajaya,1400,3,2,1200,Putrajaya,"Jan 20, 14:48",https://www.mudah.my/FULLY+FURNISHED+Apartment+PPAM+Pudina+Presint+17+Putrajaya-88238130.htm,1.1666666666666667
"Best Rent Fully Furnished Apartment Selasih Presint 16, Putrajaya",1500,3,2,1000,Putrajaya,"Jan 20, 14:30",https://www.mudah.my/Best+Rent+Fully+Furnished+Apartment+Selasih+Presint+16+Putrajaya-88237374.htm,1.5
Rumah Untuk Disewa - kemasukkan segera,1200,3,2,1000,Putrajaya,"Jan 20, 14:23",https://www.mudah.my/Rumah+Untuk+Disewa+kemasukkan+segera-88237471.htm,1.2
Best Rent Fully Furnished The Arc Condo At Cyberjaya Near To DPulze,1300,4,2,941,Putrajaya,"Jan 20, 14:04",https://www.mudah.my/Best+Rent+Fully+Furnished+The+Arc+Condo+At+Cyberjaya+Near+To+DPulze-88236948.htm,1.381509032943677
Duduk Secara PERCUMA Dgn SKIM SEWA BELI Conezion Residence Putrajaya,1200,2,2,783,Putrajaya,"Jan 20, 12:15",https://www.mudah.my/Duduk+Secara+PERCUMA+Dgn+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-87993767.htm,1.5325670498084292
"Best Rent Fully Furnished Conezion Condo, IOI City Mall Putrajaya",1800,3,2,994,Putrajaya,"Jan 20, 10:05",https://www.mudah.my/Best+Rent+Fully+Furnished+Conezion+Condo+IOI+City+Mall+Putrajaya-88231794.htm,1.8108651911468814
"Fully Furnished Apartment PPAM Pudina Presint 17, Putrajaya",1400,3,2,1200,Putrajaya,"Jan 20, 03:30",https://www.mudah.my/Fully+Furnished+Apartment+PPAM+Pudina+Presint+17+Putrajaya-88229531.htm,1.1666666666666667
"[FULLY FURNISHED] Dwiputra Residences Putrajaya, Precinct 15",2500,4,2,1200,Putrajaya,"Jan 19, 23:05",https://www.mudah.my/+FULLY+FURNISHED+Dwiputra+Residences+Putrajaya+Precinct+15-88227767.htm,2.0833333333333335
For rent apartment putra damai presint 11 putrajaya,1100,3,2,700,Putrajaya,"Jan 19, 22:05",https://www.mudah.my/For+rent+apartment+putra+damai+presint+11+putrajaya-88226906.htm,1.5714285714285714
SKIM SEWA BELI Conezion Residence Putrajaya 5 mins Ke IOI City Mall,1200,2,2,783,Putrajaya,"Jan 19, 21:10",https://www.mudah.my/SKIM+SEWA+BELI+Conezion+Residence+Putrajaya+5+mins+Ke+IOI+City+Mall-83430239.htm,1.5325670498084292
"Best Rent Partly Furnished Dwiputra, IOI City Mall Putrajaya Presint15",1600,3,2,950,Putrajaya,"Jan 19, 17:48",https://www.mudah.my/Best+Rent+Partly+Furnished+Dwiputra+IOI+City+Mall+Putrajaya+Presint15-88222837.htm,1.6842105263157894
Best Rent Fully Furnished Dwiputra (IOI Mall) At Putrajaya Presint 15,2200,3,2,1200,Putrajaya,"Jan 19, 16:43",https://www.mudah.my/Best+Rent+Fully+Furnished+Dwiputra+IOI+Mall+At+Putrajaya+Presint+15-88221164.htm,1.8333333333333333
"Apartment PPAM Pudina, Presint 17, Putrajaya, Fully Furnished,1200sqft",1400,3,2,1200,Putrajaya,"Jan 19, 16:43",https://www.mudah.my/Apartment+PPAM+Pudina+Presint+17+Putrajaya+Fully+Furnished+1200sqft-88221160.htm,1.1666666666666667
End Lot Low Level Apartment Presint 5 Putrajaya For Rent,1300,3,2,1200,Putrajaya,"Jan 19, 14:22",https://www.mudah.my/End+Lot+Low+Level+Apartment+Presint+5+Putrajaya+For+Rent-88217725.htm,1.0833333333333333
"Masukan Feb: Bilik Medium Dwiputra Residences Presint 15, Putrajaya",900,3,2,950,Putrajaya,"Jan 19, 14:10",https://www.mudah.my/Masukan+Feb+Bilik+Medium+Dwiputra+Residences+Presint+15+Putrajaya-87888687.htm,0.9473684210526315
"Menyewa Sambil Membeli, SKIM SEWA BELI, Conezion Residence, Putrajaya",1200,2,2,780,Putrajaya,"Jan 19, 13:42",https://www.mudah.my/Menyewa+Sambil+Membeli+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-88216779.htm,1.5384615384615385
"[ Murah dan Deposit rendah] Apartment Selasih Presint 17, Putrajaya",1100,3,2,1000,Putrajaya,"Jan 19, 13:40",https://www.mudah.my/+Murah+dan+Deposit+rendah+Apartment+Selasih+Presint+17+Putrajaya-88006753.htm,1.1
For rent prima lakefront cyberjaya,1100,3,2,850,Putrajaya,"Jan 19, 12:50",https://www.mudah.my/For+rent+prima+lakefront+cyberjaya-88215354.htm,1.2941176470588236
"[Sewa Putrajaya, Deposit Rendah] Apartment Seruling Presint 5",1200,3,2,1000,Putrajaya,"Jan 19, 09:25",https://www.mudah.my/+Sewa+Putrajaya+Deposit+Rendah+Apartment+Seruling+Presint+5-88005578.htm,1.2
For rent apartment palma presint 11 putrajaya,1700,3,2,1200,Putrajaya,"Jan 18, 22:05",https://www.mudah.my/For+rent+apartment+palma+presint+11+putrajaya-88206619.htm,1.4166666666666667
KITCHEN CABINET Apartment Seruling Presint 5 Putrajaya PICC,1400,3,2,1200,Putrajaya,"Jan 18, 21:07",https://www.mudah.my/KITCHEN+CABINET+Apartment+Seruling+Presint+5+Putrajaya+PICC-88205917.htm,1.1666666666666667
For rent apartment larai presint 6 putrajaya,1250,3,2,1200,Putrajaya,"Jan 18, 21:05",https://www.mudah.my/For+rent+apartment+larai+presint+6+putrajaya-88205881.htm,1.0416666666666667
Putra Harmoni Presint 9 Putrajaya Blok D,1400,3,2,700,Putrajaya,"Jan 18, 20:55",https://www.mudah.my/Putra+Harmoni+Presint+9+Putrajaya+Blok+D-87778670.htm,2.0
"FULLY FURNISHED!!! Apartment PPAM Pudina Presint 17, Putrajaya",1400,3,2,1200,Putrajaya,"Jan 18, 19:30",https://www.mudah.my/FULLY+FURNISHED+Apartment+PPAM+Pudina+Presint+17+Putrajaya-88203861.htm,1.1666666666666667
"Apartment PRIMA PRESINT 11, PUTRAJAYA",1300,3,2,850,Putrajaya,"Jan 18, 18:48",https://www.mudah.my/Apartment+PRIMA+PRESINT+11+PUTRAJAYA-88203461.htm,1.5294117647058822
(BRAND NEW) LAKEFRONT HOMES PRIMA (2CP) Cyberjaya nr Masreca Putrajaya,1000,3,2,850,Putrajaya,"Jan 18, 17:49",https://www.mudah.my/+BRAND+NEW+LAKEFRONT+HOMES+PRIMA+2CP+Cyberjaya+nr+Masreca+Putrajaya-86917719.htm,1.1764705882352942
"10 Mnt to Putrajaya, Pelangi Condominium For Rent",1300,3,2,1064,Putrajaya,"Jan 18, 17:10",https://www.mudah.my/10+Mnt+to+Putrajaya+Pelangi+Condominium+For+Rent-88201475.htm,1.2218045112781954
FULLY FURNISHED Apartment Pudina (1200 sqft) Presint 17 Putrajaya,1400,3,2,1200,Putrajaya,"Jan 18, 16:10",https://www.mudah.my/FULLY+FURNISHED+Apartment+Pudina+1200+sqft+Presint+17+Putrajaya-88199941.htm,1.1666666666666667
"Fully Furnished Condo Tamara Presint 8, Putrajaya",2800,3,2,1205,Putrajaya,"Jan 18, 16:05",https://www.mudah.my/Fully+Furnished+Condo+Tamara+Presint+8+Putrajaya-88199834.htm,2.323651452282158
New Apartment for Rent FEB 2021(Ready to move in),1100,3,2,900,Putrajaya,"Jan 18, 13:49",https://www.mudah.my/New+Apartment+for+Rent+FEB+2021+Ready+to+move+in+-88196759.htm,1.2222222222222223
[REDUCED] FULLY FURNISHED Dwiputra Residence Condominium Presint 15,2300,4,3,1200,Putrajaya,"Jan 18, 12:41",https://www.mudah.my/+REDUCED+FULLY+FURNISHED+Dwiputra+Residence+Condominium+Presint+15-88195359.htm,1.9166666666666667
CORNER END UNIT Condo Dwiputra Residence Presint 15 Putrajaya Alamanda,2000,3,3,1200,Putrajaya,"Jan 18, 10:05",https://www.mudah.my/CORNER+END+UNIT+Condo+Dwiputra+Residence+Presint+15+Putrajaya+Alamanda-85129249.htm,1.6666666666666667
Fully Furnished Apartment Jintan Putrajaya P16,1400,3,2,1200,Putrajaya,"Jan 18, 01:55",https://www.mudah.my/Fully+Furnished+Apartment+Jintan+Putrajaya+P16-88188843.htm,1.1666666666666667
Below Market Cybersquare Cyberjaya Kenwingston Solstice Hyve,749,1,1,450,Putrajaya,"Jan 17, 16:30",https://www.mudah.my/Below+Market+Cybersquare+Cyberjaya+Kenwingston+Solstice+Hyve-88007575.htm,1.6644444444444444
"[ STUDIO ] The Hyve Suites, near Presint 6, Persint 4",799,1,1,450,Putrajaya,"Jan 17, 16:05",https://www.mudah.my/+STUDIO+The+Hyve+Suites+near+Presint+6+Persint+4-88181073.htm,1.7755555555555556
Apartment Prima Presint 11,1200,3,2,900,Putrajaya,"Jan 17, 11:05",https://www.mudah.my/Apartment+Prima+Presint+11-88175096.htm,1.3333333333333333
Fully furnished Conezion Residence IOI City Mall Putrajaya UNITEN,2000,3,2,993,Putrajaya,"Jan 17, 03:43",https://www.mudah.my/Fully+furnished+Conezion+Residence+IOI+City+Mall+Putrajaya+UNITEN-88083053.htm,2.014098690835851
PARTLY FURNISHED condominium Dwiputra Residence Presint 15 Putrajaya,1600,3,2,950,Putrajaya,"Jan 17, 00:25",https://www.mudah.my/PARTLY+FURNISHED+condominium+Dwiputra+Residence+Presint+15+Putrajaya-88171119.htm,1.6842105263157894
PPA1M Saderi Presint 16 Putrajaya,1400,3,2,1200,Putrajaya,"Jan 16, 22:55",https://www.mudah.my/PPA1M+Saderi+Presint+16+Putrajaya-88170216.htm,1.1666666666666667
"Dwiputra Residence Condominiu,Putrajaya Presint 15",1800,3,2,950,Putrajaya,"Jan 16, 22:25",https://www.mudah.my/Dwiputra+Residence+Condominiu+Putrajaya+Presint+15-88169500.htm,1.894736842105263
Paying affortable price by having mordern fully furnished condo!!!,1700,2,1,686,Putrajaya,"Jan 16, 16:20",https://www.mudah.my/Paying+affortable+price+by+having+mordern+fully+furnished+condo+-87610526.htm,2.478134110787172
"ID unit, 3 Bedroom, Dwiputra Residence, Putrajaya",1500,3,2,950,Putrajaya,"Jan 16, 11:40",https://www.mudah.my/ID+unit+3+Bedroom+Dwiputra+Residence+Putrajaya-82822134.htm,1.5789473684210527
(Fully Furnished Built-in Furniture) Tamara Residence Ayer 8,2000,3,2,1205,Putrajaya,"Jan 16, 11:15",https://www.mudah.my/+Fully+Furnished+Built+in+Furniture+Tamara+Residence+Ayer+8-86359168.htm,1.6597510373443984
Conezion ioi city Putrajaya Fully Furnished,2099,3,2,993,Putrajaya,"Jan 16, 10:25",https://www.mudah.my/Conezion+ioi+city+Putrajaya+Fully+Furnished-88155920.htm,2.1137965760322257
LAKE VIEW Tamara Residence Presint 8 Putrajaya,1800,3,2,1205,Putrajaya,"Jan 16, 01:45",https://www.mudah.my/LAKE+VIEW+Tamara+Residence+Presint+8+Putrajaya-88152886.htm,1.4937759336099585
"[ PENTHOUSE TOP FLOOR ] Harvard Tower, near Presint 11 IOI",1599,3,2,1000,Putrajaya,"Jan 16, 01:42",https://www.mudah.my/+PENTHOUSE+TOP+FLOOR+Harvard+Tower+near+Presint+11+IOI-88152905.htm,1.599
"Skypark Duplex,Fully Furnished , Cyberjaya",1100,1,1,554,Putrajaya,"Jan 16, 00:05",https://www.mudah.my/Skypark+Duplex+Fully+Furnished+Cyberjaya-86447070.htm,1.9855595667870036
Apartment Putra Harmoni Precint 9,1250,3,2,700,Putrajaya,"Jan 15, 22:10",https://www.mudah.my/Apartment+Putra+Harmoni+Precint+9-88150914.htm,1.7857142857142858
"Conezion Putrajaya, IOI City Mall, IOI Resort, Fully furnished",1900,2,2,870,Putrajaya,"Jan 15, 22:10",https://www.mudah.my/Conezion+Putrajaya+IOI+City+Mall+IOI+Resort+Fully+furnished-88150691.htm,2.1839080459770117
"PPAM SADERI, PRESINT 16, PUTRAJAYA (Near Alamanda)",1300,3,2,1000,Putrajaya,"Jan 15, 18:49",https://www.mudah.my/PPAM+SADERI+PRESINT+16+PUTRAJAYA+Near+Alamanda+-88147773.htm,1.3
"PPAM Pudina Presint 17, Putrajaya",1300,3,2,1200,Putrajaya,"Jan 15, 18:30",https://www.mudah.my/PPAM+Pudina+Presint+17+Putrajaya-87773438.htm,1.0833333333333333
"Rumah untuk disewa di Presint 16, Putrajaya",1200,3,2,1000,Putrajaya,"Jan 15, 17:54",https://www.mudah.my/Rumah+untuk+disewa+di+Presint+16+Putrajaya-88146595.htm,1.2
Rumah Sewa Preceint 17,1100,3,2,1000,Putrajaya,"Jan 15, 16:45",https://www.mudah.my/Rumah+Sewa+Preceint+17-88144825.htm,1.1
Apartment Precint 11 Putrajaya,1400,3,2,1200,Putrajaya,"Jan 15, 15:08",https://www.mudah.my/Apartment+Precint+11+Putrajaya-88142824.htm,1.1666666666666667
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1900,3,2,986,Putrajaya,"Jan 15, 14:50",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-88142426.htm,1.9269776876267748
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1400,2,2,780,Putrajaya,"Jan 15, 14:50",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-88142185.htm,1.794871794871795
"PPAM Melinjau P11E, Presint 11, Putrajaya",1400,3,2,1200,Putrajaya,"Jan 15, 14:21",https://www.mudah.my/PPAM+Melinjau+P11E+Presint+11+Putrajaya-88141916.htm,1.1666666666666667
"[High Floor, Fully Furnished] Dwiputra Residence Presint 15, Putrajaya",1800,3,2,950,Putrajaya,"Jan 15, 12:30",https://www.mudah.my/+High+Floor+Fully+Furnished+Dwiputra+Residence+Presint+15+Putrajaya-88139536.htm,1.894736842105263
"Menbayar Sewa utk Rumah Sendiri, SKIM SEWA BELI, Conezion Residences",1200,2,2,780,Putrajaya,"Jan 15, 11:50",https://www.mudah.my/Menbayar+Sewa+utk+Rumah+Sendiri+SKIM+SEWA+BELI+Conezion+Residences-88138381.htm,1.5384615384615385
"[High Level, Facing Lake] Tamara Residence Condo Presint 8 Putrajaya",1800,3,2,1205,Putrajaya,"Jan 15, 10:07",https://www.mudah.my/+High+Level+Facing+Lake+Tamara+Residence+Condo+Presint+8+Putrajaya-88136447.htm,1.4937759336099585
[Nearby Ammenities] APARTMENT MELINJAU PRESINT 11 PUTRAJAYA,1200,3,2,1200,Putrajaya,"Jan 14, 21:10",https://www.mudah.my/+Nearby+Ammenities+APARTMENT+MELINJAU+PRESINT+11+PUTRAJAYA-88130476.htm,1.0
"Tamara residences, presint 8 putrajaya",1900,3,2,1200,Putrajaya,"Jan 14, 19:59",https://www.mudah.my/Tamara+residences+presint+8+putrajaya-86809980.htm,1.5833333333333333
Conezion residence ioi city mall (partly furnished),1600,3,2,998,Putrajaya,"Jan 14, 18:04",https://www.mudah.my/Conezion+residence+ioi+city+mall+partly+furnished+-85312399.htm,1.6032064128256514
"[Low Level,Full Airconds] Tamara Residence Condo Presint 8, Putrajaya",1700,3,2,1205,Putrajaya,"Jan 14, 06:45",https://www.mudah.my/+Low+Level+Full+Airconds+Tamara+Residence+Condo+Presint+8+Putrajaya-88115529.htm,1.4107883817427387
"[Berdekatan Pejabat] Apartment Selasih Presint 17, Putrajaya",1100,3,2,1000,Putrajaya,"Jan 14, 06:41",https://www.mudah.my/+Berdekatan+Pejabat+Apartment+Selasih+Presint+17+Putrajaya-88115545.htm,1.1
"[Low Level, Cheapest ] Dwiputra Residence Presint 15, Putrajaya",1600,3,2,950,Putrajaya,"Jan 14, 06:09",https://www.mudah.my/+Low+Level+Cheapest+Dwiputra+Residence+Presint+15+Putrajaya-88115497.htm,1.6842105263157894
Bilik untuk disewa,270,3,2,20,Putrajaya,"Jan 13, 21:57",https://www.mudah.my/Bilik+untuk+disewa-88113101.htm,13.5
For rent apartment melinjau putrajaya,1400,3,2,1200,Putrajaya,"Jan 13, 15:55",https://www.mudah.my/For+rent+apartment+melinjau+putrajaya-88106733.htm,1.1666666666666667
For rent apartment saderi presint 16 putajaya,1350,3,2,1200,Putrajaya,"Jan 13, 15:45",https://www.mudah.my/For+rent+apartment+saderi+presint+16+putajaya-88106531.htm,1.125
For rent apartment ppam pudina,1350,3,2,1200,Putrajaya,"Jan 13, 15:26",https://www.mudah.my/For+rent+apartment+ppam+pudina-88106378.htm,1.125
"F.Furnshed 3bedroom in Conezion, ioi mall, serdang hospital,putrajaya",1700,3,2,990,Putrajaya,"Jan 13, 14:35",https://www.mudah.my/F+Furnshed+3bedroom+in+Conezion+ioi+mall+serdang+hospital+putrajaya-88076081.htm,1.7171717171717171
"For Rent | New House - PPAM Saderi, Presint 16",1300,3,2,1200,Putrajaya,"Jan 13, 11:00",https://www.mudah.my/For+Rent+New+House+PPAM+Saderi+Presint+16-87995029.htm,1.0833333333333333
[MURAH] Apartment Larai Presint 6 near Presint 5 PICC Putrajaya,1050,3,2,1200,Putrajaya,"Jan 13, 10:10",https://www.mudah.my/+MURAH+Apartment+Larai+Presint+6+near+Presint+5+PICC+Putrajaya-87936029.htm,0.875
"Apartment larai presint 6, putrajaya",1000,3,2,1200,Putrajaya,"Jan 13, 01:27",https://www.mudah.my/Apartment+larai+presint+6+putrajaya-88097089.htm,0.8333333333333334
Apartment untuk sewa di pangsapuri putra harmoni presint 9 putrajaya,1350,3,2,700,Putrajaya,"Jan 12, 18:30",https://www.mudah.my/Apartment+untuk+sewa+di+pangsapuri+putra+harmoni+presint+9+putrajaya-88092646.htm,1.9285714285714286
"Fully Furnished - PPAM Melinjau P11E, Putrajaya",1400,3,2,1200,Putrajaya,"Jan 12, 16:10",https://www.mudah.my/Fully+Furnished+PPAM+Melinjau+P11E+Putrajaya-88090946.htm,1.1666666666666667
Conezion IOI Resort Residence Putrajaya For Rent,1800,3,2,986,Putrajaya,"Jan 12, 15:42",https://www.mudah.my/Conezion+IOI+Resort+Residence+Putrajaya+For+Rent-88090547.htm,1.8255578093306288
The Clio Residence IOI CITY Putrajaya Hospital Serdang UNITEN,2500,3,2,1012,Putrajaya,"Jan 12, 08:09",https://www.mudah.my/The+Clio+Residence+IOI+CITY+Putrajaya+Hospital+Serdang+UNITEN-87987808.htm,2.4703557312252964
Larai apartment presint 6 for rent direct to owner,1000,3,2,1200,Putrajaya,"Jan 11, 18:49",https://www.mudah.my/Larai+apartment+presint+6+for+rent+direct+to+owner-88078813.htm,0.8333333333333334
"Conezion Putrajaya, Fully furnished, Nice View, Serdang Hospital",1700,3,2,996,Putrajaya,"Jan 11, 16:45",https://www.mudah.my/Conezion+Putrajaya+Fully+furnished+Nice+View+Serdang+Hospital-88076190.htm,1.7068273092369477
TABLE TOP Apartment Larai Presint 6 Putrajaya,1300,3,2,1200,Putrajaya,"Jan 11, 16:25",https://www.mudah.my/TABLE+TOP+Apartment+Larai+Presint+6+Putrajaya-88075788.htm,1.0833333333333333
FULLY FURNISHED Tamara Residence Presint 8,2500,4,2,1205,Putrajaya,"Jan 11, 16:10",https://www.mudah.my/FULLY+FURNISHED+Tamara+Residence+Presint+8-88075441.htm,2.074688796680498
[ Cheapest ] Tamara Residence Presint 8 Putrajaya for Rent,1700,3,2,1200,Putrajaya,"Jan 11, 15:47",https://www.mudah.my/+Cheapest+Tamara+Residence+Presint+8+Putrajaya+for+Rent-88075112.htm,1.4166666666666667
Tamara Condominium Presint 8 Putrajaya for Rent,1800,3,2,1205,Putrajaya,"Jan 11, 15:43",https://www.mudah.my/Tamara+Condominium+Presint+8+Putrajaya+for+Rent-88075014.htm,1.4937759336099585
"Shaftsbury Putrajaya Fully Furnished, Alamanda, Presint 1, Putrajaya",1600,2,1,690,Putrajaya,"Jan 11, 15:27",https://www.mudah.my/Shaftsbury+Putrajaya+Fully+Furnished+Alamanda+Presint+1+Putrajaya-88074539.htm,2.318840579710145
"PPAM Saderi Presint 16,Putrajaya",1300,3,3,1000,Putrajaya,"Jan 11, 14:08",https://www.mudah.my/PPAM+Saderi+Presint+16+Putrajaya-88072760.htm,1.3
"Rent-To-Own a 5-Star Luxurious Condo at Conezion, Putrajaya",1300,3,2,994,Putrajaya,"Jan 11, 13:10",https://www.mudah.my/Rent+To+Own+a+5+Star+Luxurious+Condo+at+Conezion+Putrajaya-88071122.htm,1.3078470824949697
Rumah Skim Sewa Beli (Conezion Residence),1200,2,2,783,Putrajaya,"Jan 11, 12:29",https://www.mudah.my/Rumah+Skim+Sewa+Beli+Conezion+Residence+-88070482.htm,1.5325670498084292
Apartment Prima Presint 11,1300,3,2,900,Putrajaya,"Jan 11, 12:27",https://www.mudah.my/Apartment+Prima+Presint+11-88070400.htm,1.4444444444444444
Apartment Melinjau,1500,3,2,1200,Putrajaya,"Jan 11, 12:04",https://www.mudah.my/Apartment+Melinjau-88069859.htm,1.25
"[Fully Furnished, Near School] Apartment Melinjau Presint 11 Putrajaya",1600,3,2,1200,Putrajaya,"Jan 11, 07:55",https://www.mudah.my/+Fully+Furnished+Near+School+Apartment+Melinjau+Presint+11+Putrajaya-88064407.htm,1.3333333333333333
Apartment palma presint 11 putrajaya,1700,3,2,1200,Putrajaya,"Jan 11, 00:50",https://www.mudah.my/Apartment+palma+presint+11+putrajaya-88063099.htm,1.4166666666666667
Apartment untuk disewa-berdekatan Alamanda,1400,3,2,1200,Putrajaya,"Jan 10, 23:55",https://www.mudah.my/Apartment+untuk+disewa+berdekatan+Alamanda-88062738.htm,1.1666666666666667
Rumah PPAM Larai untuk disewa,1200,4,3,1500,Putrajaya,"Jan 10, 21:06",https://www.mudah.my/Rumah+PPAM+Larai+untuk+disewa-88060564.htm,0.8
"Fully Furnished, Conezion Residence, IOI City Mall, Putrajaya",2000,3,2,993,Putrajaya,"Jan 10, 16:10",https://www.mudah.my/Fully+Furnished+Conezion+Residence+IOI+City+Mall+Putrajaya-88056319.htm,2.014098690835851
Puteri Palma Condominium Block K iOi Putrajaya,2500,3,3,1550,Putrajaya,"Jan 10, 14:50",https://www.mudah.my/Puteri+Palma+Condominium+Block+K+iOi+Putrajaya-87951358.htm,1.6129032258064515
PARTIALLY FURNISHED Apartment Pudina Presint 17 Putrajaya,1100,3,2,1000,Putrajaya,"Jan 10, 14:03",https://www.mudah.my/PARTIALLY+FURNISHED+Apartment+Pudina+Presint+17+Putrajaya-88053992.htm,1.1
Dwiputra Residences Corner 1200sf fully furnished Presint 15 Putrajaya,2000,4,3,1200,Putrajaya,"Jan 10, 13:30",https://www.mudah.my/Dwiputra+Residences+Corner+1200sf+fully+furnished+Presint+15+Putrajaya-88053581.htm,1.6666666666666667
Dwiputra Residences 950sf Fully furnish Presint 15 Putrajaya Selangor,1700,3,2,950,Putrajaya,"Jan 10, 13:30",https://www.mudah.my/Dwiputra+Residences+950sf+Fully+furnish+Presint+15+Putrajaya+Selangor-88053328.htm,1.7894736842105263
Puteri Palma Condo IOI Resort City Putrajaya 1518sf 4r3b Partly Furnis,1800,4,3,1518,Putrajaya,"Jan 10, 12:30",https://www.mudah.my/Puteri+Palma+Condo+IOI+Resort+City+Putrajaya+1518sf+4r3b+Partly+Furnis-88052143.htm,1.1857707509881423
"Fully Furnished Apartment Putra Damai, Presint 11, Putrajaya",1200,3,2,800,Putrajaya,"Jan 10, 10:25",https://www.mudah.my/Fully+Furnished+Apartment+Putra+Damai+Presint+11+Putrajaya-86624958.htm,1.5
"[Berperabot, Dekat Sekolah] Apartment Pudina Presint 17, Putrajaya",1100,3,2,1000,Putrajaya,"Jan 10, 09:50",https://www.mudah.my/+Berperabot+Dekat+Sekolah+Apartment+Pudina+Presint+17+Putrajaya-88049083.htm,1.1
"[Lake & Masjid View] Tamara Residence Condo Presint 8, Putrajaya",1800,2,2,1205,Putrajaya,"Jan 10, 09:45",https://www.mudah.my/+Lake+Masjid+View+Tamara+Residence+Condo+Presint+8+Putrajaya-88049145.htm,1.4937759336099585
Apartmen Putra Harmoni,1100,3,2,720,Putrajaya,"Jan 10, 09:41",https://www.mudah.my/Apartmen+Putra+Harmoni-86450591.htm,1.5277777777777777
Rumah sewa di larai presint 6 PUTRAJAYA,1200,3,2,100,Putrajaya,"Jan 9, 23:49",https://www.mudah.my/Rumah+sewa+di+larai+presint+6+PUTRAJAYA-88045789.htm,12.0
[DEKAT DENGAN SEKOLAH] Apartment Palma Presint 11 untuk DISEWA,1700,3,2,1000,Putrajaya,"Jan 9, 23:25",https://www.mudah.my/+DEKAT+DENGAN+SEKOLAH+Apartment+Palma+Presint+11+untuk+DISEWA-88045275.htm,1.7
Apartment Larai Presint 6 Putrajaya,1000,3,2,1200,Putrajaya,"Jan 9, 18:45",https://www.mudah.my/Apartment+Larai+Presint+6+Putrajaya-88041382.htm,0.8333333333333334
"[ FULLY FURNISHED STUDIO ] The Hyve Suites, near Presint 6, Persint 4,",999,1,1,450,Putrajaya,"Jan 9, 14:21",https://www.mudah.my/+FULLY+FURNISHED+STUDIO+The+Hyve+Suites+near+Presint+6+Persint+4+-88036843.htm,2.22
"[ PRIVATE SUITE ] Podium Hyve Suites, near Presint 6, Persint 4,",1499,2,1,850,Putrajaya,"Jan 9, 14:10",https://www.mudah.my/+PRIVATE+SUITE+Podium+Hyve+Suites+near+Presint+6+Persint+4+-88036377.htm,1.7635294117647058
"[ MODERN STYLE STUDIO ] Cambridge Tower, Near Presint 11, IOI mall",999,1,1,450,Putrajaya,"Jan 9, 14:06",https://www.mudah.my/+MODERN+STYLE+STUDIO+Cambridge+Tower+Near+Presint+11+IOI+mall-80933193.htm,2.22
