Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
"[Cheapest, Freehold] 2 sty End Lot Pentas 2 Terrace Alam Impian SA",890000,5,6,2975,Putrajaya,"Dec 31, 08:23",https://www.mudah.my/+Cheapest+Freehold+2+sty+End+Lot+Pentas+2+Terrace+Alam+Impian+SA-87850979.htm
Rumah Teres 2.5 Tingkat Precint 8 Putrajaya,890000,5,5,2089,Putrajaya,"Dec 31, 07:45",https://www.mudah.my/Rumah+Teres+2+5+Tingkat+Precint+8+Putrajaya-83175046.htm
"[Fully Fitted, Freehold] The Pines 2 Sty Terrace Presint 11 Putrajaya",750000,4,3,2100,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Fitted+Freehold+The+Pines+2+Sty+Terrace+Presint+11+Putrajaya-87848397.htm
"[Termurah, Baru] Teres 2 Tingkat di Presint 11 Putrajaya FREEHOLD",620000,4,3,2100,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Termurah+Baru+Teres+2+Tingkat+di+Presint+11+Putrajaya+FREEHOLD-87848394.htm
[Diskaun Penjawat Awam] Teres 2 Tingkat THE PINES Presint 11 Putrajaya,750000,4,3,2100,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Diskaun+Penjawat+Awam+Teres+2+Tingkat+THE+PINES+Presint+11+Putrajaya-87848390.htm
"[Fully Fitted, Freehold] 2 Sty The Pines Terrace Presint 11 Putrajaya",749999,4,3,2100,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Fitted+Freehold+2+Sty+The+Pines+Terrace+Presint+11+Putrajaya-87848385.htm
"[Partly Furnished, Freehold]2 Sty THE PINES Trc Presint 11 Putrajaya",750000,3,2,2100,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Partly+Furnished+Freehold+2+Sty+THE+PINES+Trc+Presint+11+Putrajaya-87848376.htm
[Stretegically Located] 2 Storey Terrace Presint 16 Putrajaya,900000,4,3,2300,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Stretegically+Located+2+Storey+Terrace+Presint+16+Putrajaya-87848370.htm
[BERBALOI] Semi Detached House New Haven Presint 18 Putrajaya,1400000,5,5,3200,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/+BERBALOI+Semi+Detached+House+New+Haven+Presint+18+Putrajaya-85055246.htm
2.5 Storey Semi D House End Lot Presint 18 Putrajaya near Lake,1450000,5,5,3221,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/2+5+Storey+Semi+D+House+End+Lot+Presint+18+Putrajaya+near+Lake-83549362.htm
Rumah Teres 2Tingkat 30x80 Freehold + 0% Downpayment + Rm50k Cashback,419000,4,4,3814,Putrajaya,"Dec 30, 20:29",https://www.mudah.my/Rumah+Teres+2Tingkat+30x80+Freehold+0+Downpayment+Rm50k+Cashback-87845886.htm
LOKASI CANTIK Double Storey Terrace Presint 11 Putrajaya,680000,4,3,1540,Putrajaya,"Dec 30, 17:42",https://www.mudah.my/LOKASI+CANTIK+Double+Storey+Terrace+Presint+11+Putrajaya-87842667.htm
Double Storey Teres Seremban Bumi Lot Bank Lelongg 22x70 FREEHOLD,540000,4,3,2288,Putrajaya,"Dec 30, 17:24",https://www.mudah.my/Double+Storey+Teres+Seremban+Bumi+Lot+Bank+Lelongg+22x70+FREEHOLD-87842197.htm
"[Putrajaya] 22x80 LAST 2 Storey Teres house "" BUMI LOT"" Bank Lelongg",502000,4,3,1800,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/+Putrajaya+22x80+LAST+2+Storey+Teres+house+BUMI+LOT+Bank+Lelongg-87842177.htm
Putrajaya 16 Jalan Temoleh LIMITED 2 Storey Bank lelongg 22x80 Bumi,560310,5,5,3200,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Putrajaya+16+Jalan+Temoleh+LIMITED+2+Storey+Bank+lelongg+22x80+Bumi-87842175.htm
"Putrajaya Double Storey Teres 2980sqf, Jalan p11d/1 Bank Lelongg Bumi",505000,4,4,2980,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Putrajaya+Double+Storey+Teres+2980sqf+Jalan+p11d+1+Bank+Lelongg+Bumi-87842173.htm
Double Storey Terrace Putrajaya Prisint 16 Jalan 34 Bumi Bank Lelongg,534000,4,4,2400,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Double+Storey+Terrace+Putrajaya+Prisint+16+Jalan+34+Bumi+Bank+Lelongg-87842166.htm
SPACIOUS 2 Storey Puchong Jalan Wawasan Bank Lelongg Bumi 24x80,519000,4,3,2379,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/SPACIOUS+2+Storey+Puchong+Jalan+Wawasan+Bank+Lelongg+Bumi+24x80-87842162.htm
"Duta Villa- Presint 14, New spacious corner unit, perfect for family",1650000,6,6,3910,Putrajaya,"Dec 30, 15:20",https://www.mudah.my/Duta+Villa+Presint+14+New+spacious+corner+unit+perfect+for+family-87756955.htm
"Fully Furnished Semi-D Corner Lot, Precint 16 Putrajaya for Sale",1350000,4,3,3000,Putrajaya,"Dec 30, 13:57",https://www.mudah.my/Fully+Furnished+Semi+D+Corner+Lot+Precint+16+Putrajaya+for+Sale-86354563.htm
Putrajaya Corner Lot Semi D Villa Ferra Highly Nego,3850000,6,6,5890,Putrajaya,"Dec 30, 13:45",https://www.mudah.my/Putrajaya+Corner+Lot+Semi+D+Villa+Ferra+Highly+Nego-85102811.htm
End lot precint 9 putrajaya,845000,4,3,1238,Putrajaya,"Dec 30, 12:40",https://www.mudah.my/End+lot+precint+9+putrajaya-84372251.htm
"Presint 12 Putrajaya, 2.5 Storey Semi D, with lift and pool, 3207sqft",2173139,6,6,4291,Putrajaya,"Dec 30, 12:29",https://www.mudah.my/Presint+12+Putrajaya+2+5+Storey+Semi+D+with+lift+and+pool+3207sqft-87834611.htm
【Project KLIA2】Below Market Price30% SEMI-D Concept Hilltop Vision,459000,5,6,3399,Putrajaya,"Dec 30, 11:55",https://www.mudah.my/+Project+KLIA2+Below+Market+Price30+SEMI+D+Concept+Hilltop+Vision-85986395.htm
"NEW UNIT!! 2 Storey Terrace, Presint 12, Putrajaya",1300000,4,3,2519,Putrajaya,"Dec 30, 11:50",https://www.mudah.my/NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-87833172.htm
"(Facing Lake) New Haven 2.5 Storey Semi-D Presint 18, Putrajaya",1400000,6,5,3300,Putrajaya,"Dec 30, 11:35",https://www.mudah.my/+Facing+Lake+New+Haven+2+5+Storey+Semi+D+Presint+18+Putrajaya-87802478.htm
HURRY UP!!! [Below Market Price 40%!!!] 0%D/P Freehold Double Storey,401850,4,4,2352,Putrajaya,"Dec 30, 10:40",https://www.mudah.my/HURRY+UP+Below+Market+Price+40+0+D+P+Freehold+Double+Storey-83566749.htm
[peaceful+spacious] 3 storey bungalow presint 10 putrajaya,4500000,Morethan10Bedroom,9,10691,Putrajaya,"Dec 30, 10:35",https://www.mudah.my/+peaceful+spacious+3+storey+bungalow+presint+10+putrajaya-85082533.htm
Presint 15 Semi D Corner Lot Below Market Value,1500000,5,5,3000,Putrajaya,"Dec 30, 10:29",https://www.mudah.my/Presint+15+Semi+D+Corner+Lot+Below+Market+Value-75585787.htm
"NEAR LAKE Semi D Presint 18, Putrajaya",1450000,5,4,3300,Putrajaya,"Dec 30, 09:27",https://www.mudah.my/NEAR+LAKE+Semi+D+Presint+18+Putrajaya-87830167.htm
With LIFT & POOL | 2.5 Storey SEMI D Presint 12 Putrajaya,2173139,5,6,4291,Putrajaya,"Dec 30, 07:35",https://www.mudah.my/With+LIFT+POOL+2+5+Storey+SEMI+D+Presint+12+Putrajaya-87828578.htm
"Fully Furnished 2 Storey Intermediate Terrace Presint 11, Putrajaya",790000,4,3,2100,Putrajaya,"Dec 30, 00:29",https://www.mudah.my/Fully+Furnished+2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87827635.htm
"2.5 Storey Hyperlinks Residences, Duta Villa Precinct 14, Putrajaya",1461195,6,6,3900,Putrajaya,"Dec 29, 23:43",https://www.mudah.my/2+5+Storey+Hyperlinks+Residences+Duta+Villa+Precinct+14+Putrajaya-87827156.htm
NEWLY COMPLETED FREHOLD 3storey Hyperlink Terrace Duta Villa Putrajaya,1550000,6,6,3863,Putrajaya,"Dec 29, 18:05",https://www.mudah.my/NEWLY+COMPLETED+FREHOLD+3storey+Hyperlink+Terrace+Duta+Villa+Putrajaya-87821353.htm
(CORNER LOT)(FACING PLAYGROUND) Semi D House Villa Ferra Putrajaya,3000000,6,6,5890,Putrajaya,"Dec 29, 12:50",https://www.mudah.my/+CORNER+LOT+FACING+PLAYGROUND+Semi+D+House+Villa+Ferra+Putrajaya-87728143.htm
[NEAR SURAU] Double Storey Terrace House Presint 11 Putrajaya,670000,4,3,1540,Putrajaya,"Dec 29, 12:28",https://www.mudah.my/+NEAR+SURAU+Double+Storey+Terrace+House+Presint+11+Putrajaya-87812249.htm
(FACING LAKE) 2 1/2 Storey Semi D House New Haven Presint 18 Putrajaya,1400000,6,5,3200,Putrajaya,"Dec 29, 12:15",https://www.mudah.my/+FACING+LAKE+2+1+2+Storey+Semi+D+House+New+Haven+Presint+18+Putrajaya-87811638.htm
(CHEAPEST IN MARKET) 2 Storey Terrace House Presint 11 Putrajaya,620000,4,3,1540,Putrajaya,"Dec 29, 12:15",https://www.mudah.my/+CHEAPEST+IN+MARKET+2+Storey+Terrace+House+Presint+11+Putrajaya-87811635.htm
Rumah BSE 20x70 Bandar Seri Ehsan Salak Tinggi Klia Dengkil Putrajaya,235000,3,2,1400,Putrajaya,"Dec 29, 11:05",https://www.mudah.my/Rumah+BSE+20x70+Bandar+Seri+Ehsan+Salak+Tinggi+Klia+Dengkil+Putrajaya-87809771.htm
"[Facing Lake, Fitted] New Haven 2.5 Sty Semi D Presint 18 Putrajaya",1400000,6,5,3300,Putrajaya,"Dec 29, 10:44",https://www.mudah.my/+Facing+Lake+Fitted+New+Haven+2+5+Sty+Semi+D+Presint+18+Putrajaya-87809539.htm
"CORNER,CANTIK,FULLY FURNISH Semi D Double Storey Presint 16 Putrajaya",1350000,4,3,4250,Putrajaya,"Dec 29, 10:10",https://www.mudah.my/CORNER+CANTIK+FULLY+FURNISH+Semi+D+Double+Storey+Presint+16+Putrajaya-84702284.htm
Teres 2 Tingkat(Open Facing) Sungai Merab,650000,4,3,2100,Putrajaya,"Dec 29, 09:47",https://www.mudah.my/Teres+2+Tingkat+Open+Facing+Sungai+Merab-87808267.htm
[FREEHOLD | TERMURAH} Double Storey Terrace Presint 11 Putrajaya,680000,4,3,1540,Putrajaya,"Dec 29, 09:30",https://www.mudah.my/+FREEHOLD+TERMURAH+Double+Storey+Terrace+Presint+11+Putrajaya-87807769.htm
[Freehold] Presint 12 Putrajaya,1300000,4,3,2519,Putrajaya,"Dec 29, 08:25",https://www.mudah.my/+Freehold+Presint+12+Putrajaya-87806677.htm
"[NEARBY MOSQUE] 2.5 storey Duta Villa Presint 14, Putrajaya",1560000,6,6,3950,Putrajaya,"Dec 29, 08:07",https://www.mudah.my/+NEARBY+MOSQUE+2+5+storey+Duta+Villa+Presint+14+Putrajaya-80143280.htm
[Cheapest in Putrajaya] 2 storey Terrace at Presint 11 Putrajaya,620000,4,3,2100,Putrajaya,"Dec 29, 07:41",https://www.mudah.my/+Cheapest+in+Putrajaya+2+storey+Terrace+at+Presint+11+Putrajaya-87806460.htm
LIFT & POOL Near Istana Melawati 2.5 Storey SemiD Presint 12 Putrajaya,2173000,6,7,4291,Putrajaya,"Dec 28, 21:45",https://www.mudah.my/LIFT+POOL+Near+Istana+Melawati+2+5+Storey+SemiD+Presint+12+Putrajaya-87803196.htm
Putrajaya Presint 14 Teres House,900000,4,3,2500,Putrajaya,"Dec 28, 20:06",https://www.mudah.my/Putrajaya+Presint+14+Teres+House-86432945.htm
(Lake View) 2.5 Sty Semi-D Yara Twin Villa Presint 8 Putrajaya,3000000,5,5,5300,Putrajaya,"Dec 28, 14:28",https://www.mudah.my/+Lake+View+2+5+Sty+Semi+D+Yara+Twin+Villa+Presint+8+Putrajaya-87795227.htm
(RENOVATED-Near Putrajaya) Double storey house TAMAN EMAS DENGKIL,550000,4,3,1500,Putrajaya,"Dec 28, 13:55",https://www.mudah.my/+RENOVATED+Near+Putrajaya+Double+storey+house+TAMAN+EMAS+DENGKIL-87794250.htm
2 Storey Semi-Detached 40 X 80 Renovated Extended Presint 15 Putrajaya,1350000,4,4,3200,Putrajaya,"Dec 28, 13:45",https://www.mudah.my/2+Storey+Semi+Detached+40+X+80+Renovated+Extended+Presint+15+Putrajaya-87794094.htm
[Freehold] Presint 11 Putrajaya,810000,4,3,2300,Putrajaya,"Dec 28, 09:55",https://www.mudah.my/+Freehold+Presint+11+Putrajaya-87788760.htm
UNIT KEEP WELL!! Double Storey EndLot Taman Seri Mewah Kajang,450000,4,3,1540,Putrajaya,"Dec 28, 09:00",https://www.mudah.my/UNIT+KEEP+WELL+Double+Storey+EndLot+Taman+Seri+Mewah+Kajang-87701341.htm
P18 Putrajaya 2½ Double Storey FREEHOLD+FULLY FURNISHED,1075000,5,4,2700,Putrajaya,"Dec 28, 08:35",https://www.mudah.my/P18+Putrajaya+2+Double+Storey+FREEHOLD+FULLY+FURNISHED-87787453.htm
"[Near Ammenities,Lake] 2 Sty CORNER Lot Terrace Presint 8 Putrajaya",1000000,4,4,2670,Putrajaya,"Dec 28, 08:26",https://www.mudah.my/+Near+Ammenities+Lake+2+Sty+CORNER+Lot+Terrace+Presint+8+Putrajaya-87787610.htm
"[negotiablw][new unit]double storey presint 12 , putrajaya",1300000,4,3,2519,Putrajaya,"Dec 28, 07:30",https://www.mudah.my/+negotiablw+new+unit+double+storey+presint+12+putrajaya-87786789.htm
[CORNER LOT] Semi-D Double Storey Presint 16 Putrajaya,1200000,4,3,4250,Putrajaya,"Dec 27, 20:45",https://www.mudah.my/+CORNER+LOT+Semi+D+Double+Storey+Presint+16+Putrajaya-84899421.htm
[SPACIOUS LAND] DOUBLE STOREY BUNGALOW D’HERON PRESINT 16 PUTRAJAYA,3400000,5,6,10129,Putrajaya,"Dec 27, 20:45",https://www.mudah.my/+SPACIOUS+LAND+DOUBLE+STOREY+BUNGALOW+D+HERON+PRESINT+16+PUTRAJAYA-84899169.htm
"Corner Lot Terrace Presint 8, Putrajaya",1000000,4,4,2670,Putrajaya,"Dec 27, 15:30",https://www.mudah.my/Corner+Lot+Terrace+Presint+8+Putrajaya-87778547.htm
2-Storey intermediate house (last 2 units),775000,4,3,2300,Putrajaya,"Dec 27, 15:20",https://www.mudah.my/2+Storey+intermediate+house+last+2+units+-87693072.htm
Semi D Concept Superlink Corner 38X80 568K Putrajaya Superlink 40% R/B,568325,4,4,3862,Putrajaya,"Dec 27, 13:35",https://www.mudah.my/Semi+D+Concept+Superlink+Corner+38X80+568K+Putrajaya+Superlink+40+R+B-87490182.htm
[near school] double storey presint 11 putrajaya,730000,4,3,2100,Putrajaya,"Dec 27, 09:30",https://www.mudah.my/+near+school+double+storey+presint+11+putrajaya-87772834.htm
"Terracr corner, presint 8, putrajaya",1000000,4,4,2670,Putrajaya,"Dec 26, 23:10",https://www.mudah.my/Terracr+corner+presint+8+putrajaya-87770209.htm
"SPACIOUS BUNGALOW! Presint 14, Putrajaya",2800000,6,6,9000,Putrajaya,"Dec 26, 22:50",https://www.mudah.my/SPACIOUS+BUNGALOW+Presint+14+Putrajaya-87769997.htm
(RENOVATED) Teres 2 Tingkat Taman Warisan Indah Kota Warisan,530000,4,3,2100,Putrajaya,"Dec 26, 21:30",https://www.mudah.my/+RENOVATED+Teres+2+Tingkat+Taman+Warisan+Indah+Kota+Warisan-86106827.htm
SPACIOUS FREEHOLD Double Storey Bungalow Presint 10 Putrajaya,2700000,6,5,7800,Putrajaya,"Dec 25, 21:15",https://www.mudah.my/SPACIOUS+FREEHOLD+Double+Storey+Bungalow+Presint+10+Putrajaya-87753133.htm
"2.5 Storey SEMI-D Presint 18, Putrajaya [FULLY FURNISHED Da Vinci]",1900000,6,5,3800,Putrajaya,"Dec 25, 17:10",https://www.mudah.my/2+5+Storey+SEMI+D+Presint+18+Putrajaya+FULLY+FURNISHED+Da+Vinci+-83514177.htm
"Desa Pinggiran Putra, Putrajaya",1900000,6,5,5100,Putrajaya,"Dec 25, 16:17",https://www.mudah.my/Desa+Pinggiran+Putra+Putrajaya-86047637.htm
"Augusta residences 2 semi-d precinct 12, putrajaya for sale",2173139,6,6,4291,Putrajaya,"Dec 25, 15:08",https://www.mudah.my/Augusta+residences+2+semi+d+precinct+12+putrajaya+for+sale-82446692.htm
FAST!!! [Corner 50ft Xtra Land!!!] 0%DP 30x90 Double Storey BIG Hous,327000,5,5,4785,Putrajaya,"Dec 25, 12:15",https://www.mudah.my/FAST+Corner+50ft+Xtra+Land+0+DP+30x90+Double+Storey+BIG+Hous-86383228.htm
Agusta Residence Elegant Semi-D With Pool at Precint 12 Putrajaya,2173139,6,6,3207,Putrajaya,"Dec 25, 10:27",https://www.mudah.my/Agusta+Residence+Elegant+Semi+D+With+Pool+at+Precint+12+Putrajaya-87742953.htm
(Fully Furnished) 2 UNITS Double Storey Superlink Presint 11,800000,4,3,2300,Putrajaya,"Dec 25, 09:03",https://www.mudah.my/+Fully+Furnished+2+UNITS+Double+Storey+Superlink+Presint+11-87742004.htm
NICE HOUSE CORNER LOT SEMI D Presint 15 PUTRAJAYA,1500000,5,5,3640,Putrajaya,"Dec 25, 08:40",https://www.mudah.my/NICE+HOUSE+CORNER+LOT+SEMI+D+Presint+15+PUTRAJAYA-87672127.htm
Semi D Astana Residence Presint 8 Putrajaya,3312900,6,7,5752,Putrajaya,"Dec 24, 22:30",https://www.mudah.my/Semi+D+Astana+Residence+Presint+8+Putrajaya-84950439.htm
2 storey terrace presint 9,680000,4,3,1900,Putrajaya,"Dec 24, 17:15",https://www.mudah.my/2+storey+terrace+presint+9-87608851.htm
"NEAR LAKE Sera 3sty Twin Villa, Presint 8 Putrajaya with Swimming Pool",2000000,6,6,4090,Putrajaya,"Dec 24, 16:15",https://www.mudah.my/NEAR+LAKE+Sera+3sty+Twin+Villa+Presint+8+Putrajaya+with+Swimming+Pool-83488506.htm
"[BELOW MARKET] New Haven. 2.5 Storey Semi D, Presint 18 Putrajaya",1400000,5,5,3200,Putrajaya,"Dec 24, 16:05",https://www.mudah.my/+BELOW+MARKET+New+Haven+2+5+Storey+Semi+D+Presint+18+Putrajaya-84923284.htm
Rumah Bandar Hibrid Limited Unit C/Back Up to RM20K !!,490000,3,3,1852,Putrajaya,"Dec 24, 14:50",https://www.mudah.my/Rumah+Bandar+Hibrid+Limited+Unit+C+Back+Up+to+RM20K+-87582217.htm
"NEW UNIT!! 2 Storey Terrace, Presint 12, Putrajaya",1300000,4,3,2519,Putrajaya,"Dec 24, 12:10",https://www.mudah.my/NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-87727180.htm
[6 BEDROOMS + PRIVATE POOL] Augusta Presint 12 Putrajaya,2200000,6,6,4291,Putrajaya,"Dec 24, 11:29",https://www.mudah.my/+6+BEDROOMS+PRIVATE+POOL+Augusta+Presint+12+Putrajaya-76898222.htm
Endlot 2 storey terrace presint 14 furnished facing greenary,860000,4,3,2200,Putrajaya,"Dec 24, 10:55",https://www.mudah.my/Endlot+2+storey+terrace+presint+14+furnished+facing+greenary-87725440.htm
"[Facing Lake,Fitted] New Haven 2.5 Sty Semi D Presint 18 Putrajaya",1500000,5,5,3400,Putrajaya,"Dec 24, 09:25",https://www.mudah.my/+Facing+Lake+Fitted+New+Haven+2+5+Sty+Semi+D+Presint+18+Putrajaya-87723730.htm
"NEW Double Storey Terrace Presint 12, Putrajaya Near IOI City Mall",1300000,4,3,2519,Putrajaya,"Dec 24, 09:04",https://www.mudah.my/NEW+Double+Storey+Terrace+Presint+12+Putrajaya+Near+IOI+City+Mall-87723568.htm
Double storey bandar seri ehsan type low cost,200000,3,2,825,Putrajaya,"Dec 24, 07:50",https://www.mudah.my/Double+storey+bandar+seri+ehsan+type+low+cost-87572007.htm
Bungalow with huge land at Precint 10 Putrajaya,2700000,6,5,4800,Putrajaya,"Dec 23, 20:25",https://www.mudah.my/Bungalow+with+huge+land+at+Precint+10+Putrajaya-87601253.htm
"2.5 Storey Bungalow, Danau Suria ,Presint 16 Putrajaya",3500000,6,6,4220,Putrajaya,"Dec 23, 18:30",https://www.mudah.my/2+5+Storey+Bungalow+Danau+Suria+Presint+16+Putrajaya-79037832.htm
[ CORNER LOT 35 x 70 ] Rumah Teres Terrace Corner Presint 14 Putrajaya,999999,4,3,2450,Putrajaya,"Dec 23, 18:00",https://www.mudah.my/+CORNER+LOT+35+x+70+Rumah+Teres+Terrace+Corner+Presint+14+Putrajaya-87529330.htm
[ FURNISHED ] Rumah Teres The Pines Precint Presint 11 Putrajaya,750000,4,3,2100,Putrajaya,"Dec 23, 17:45",https://www.mudah.my/+FURNISHED+Rumah+Teres+The+Pines+Precint+Presint+11+Putrajaya-84983949.htm
[ PALING MURAH ] Semi D Semi Detached Presint 16 Putrajaya,1100000,4,3,3000,Putrajaya,"Dec 23, 17:40",https://www.mudah.my/+PALING+MURAH+Semi+D+Semi+Detached+Presint+16+Putrajaya-87528753.htm
"NEW 2.5 Storey Semi-D The Thymes 8, Precint 11, Putrajaya",1853640,5,5,4190,Putrajaya,"Dec 23, 17:28",https://www.mudah.my/NEW+2+5+Storey+Semi+D+The+Thymes+8+Precint+11+Putrajaya-83707924.htm
Beautiful- Wet kitchen -3700sqft- 2.5sty Semi D Presint 18 Putrajaya,1900000,6,5,3700,Putrajaya,"Dec 23, 17:03",https://www.mudah.my/Beautiful+Wet+kitchen+3700sqft+2+5sty+Semi+D+Presint+18+Putrajaya-87714349.htm
Spacious Land Semi-D Desa Pinggiran Putra near Putrajaya,585000,3,2,4014,Putrajaya,"Dec 23, 15:30",https://www.mudah.my/Spacious+Land+Semi+D+Desa+Pinggiran+Putra+near+Putrajaya-87613876.htm
RENOVATED > Bungalow Banglo Desa Pinggiran Putra putrajaya,970000,5,3,6000,Putrajaya,"Dec 23, 12:05",https://www.mudah.my/RENOVATED+Bungalow+Banglo+Desa+Pinggiran+Putra+putrajaya-87707378.htm
[LAST HOC 2020] Freehold 55X80 [Extra Land 30ft] 2 Storey Cashback209K,450699,4,4,3695,Putrajaya,"Dec 22, 18:20",https://www.mudah.my/+LAST+HOC+2020+Freehold+55X80+Extra+Land+30ft+2+Storey+Cashback209K-87465629.htm
Nicely Renovated Double Storey House Pines Presint 11 Putrajaya,750000,4,3,2100,Putrajaya,"Dec 22, 17:30",https://www.mudah.my/Nicely+Renovated+Double+Storey+House+Pines+Presint+11+Putrajaya-83396668.htm
RENOVATED 2 storey EndLot Terrace Palma Residence Presint 11 Putrajaya,930000,4,3,2300,Putrajaya,"Dec 22, 17:29",https://www.mudah.my/RENOVATED+2+storey+EndLot+Terrace+Palma+Residence+Presint+11+Putrajaya-83399249.htm
[CORNER LOT] 2 Storey Terrace at P14C Putrajaya,1150000,4,3,2500,Putrajaya,"Dec 22, 15:24",https://www.mudah.my/+CORNER+LOT+2+Storey+Terrace+at+P14C+Putrajaya-87591848.htm
[REDUCED PRICE] FREEHOLD 2.5 Storey Terrace New Hampshire Presint 18,850000,5,4,2500,Putrajaya,"Dec 22, 14:50",https://www.mudah.my/+REDUCED+PRICE+FREEHOLD+2+5+Storey+Terrace+New+Hampshire+Presint+18-84956475.htm
[BEST BUY] FULLY RENOVATED 2 Storey Terrace Duta Terrace II Presint 14,880000,4,3,1905,Putrajaya,"Dec 22, 14:35",https://www.mudah.my/+BEST+BUY+FULLY+RENOVATED+2+Storey+Terrace+Duta+Terrace+II+Presint+14-84959118.htm
[BEST BUY] LOKASI BAIK FREEHOLD 2 Storey Terrace Presint 11 Putrajaya,680000,4,3,1540,Putrajaya,"Dec 22, 14:25",https://www.mudah.my/+BEST+BUY+LOKASI+BAIK+FREEHOLD+2+Storey+Terrace+Presint+11+Putrajaya-84871879.htm
[MUST BUY] REDUCED PRICE Double Storey Terrace Presint 11A FREEHOLD,620000,4,3,2100,Putrajaya,"Dec 22, 14:23",https://www.mudah.my/+MUST+BUY+REDUCED+PRICE+Double+Storey+Terrace+Presint+11A+FREEHOLD-84954971.htm
Putrajaya Lake FERA TWINVILLA 3 Storey Semi - D Villa House Presint 8,3200000,5,5,4521,Putrajaya,"Dec 22, 14:01",https://www.mudah.my/Putrajaya+Lake+FERA+TWINVILLA+3+Storey+Semi+D+Villa+House+Presint+8-87689613.htm
[NICE UNIT] 3 Storey Semi D Villa House Fera Twinvilla Presint 8,3200000,5,5,4521,Putrajaya,"Dec 22, 13:41",https://www.mudah.my/+NICE+UNIT+3+Storey+Semi+D+Villa+House+Fera+Twinvilla+Presint+8-86216890.htm
[MUST BUY] 2.S Storey Semi Detached NEW HAVEN Presint 18H Putrajaya,1400000,6,5,3200,Putrajaya,"Dec 22, 13:30",https://www.mudah.my/+MUST+BUY+2+S+Storey+Semi+Detached+NEW+HAVEN+Presint+18H+Putrajaya-86218436.htm
"Facing Lake YARA Twinvilla 2.5 Storey Semi D Presint 8, Putrajaya",3000000,5,5,5300,Putrajaya,"Dec 22, 13:25",https://www.mudah.my/Facing+Lake+YARA+Twinvilla+2+5+Storey+Semi+D+Presint+8+Putrajaya-87688424.htm
[CORNER LOT] EXCLUSIVE Double Storey Terrace Presint 14 Putrajaya,999999,4,3,2400,Putrajaya,"Dec 22, 13:21",https://www.mudah.my/+CORNER+LOT+EXCLUSIVE+Double+Storey+Terrace+Presint+14+Putrajaya-86218635.htm
REDUCED PRICE!! 2.5 Storey Semi Detached Yara Twinvilla at Presint 8,3000000,5,5,5300,Putrajaya,"Dec 22, 13:04",https://www.mudah.my/REDUCED+PRICE+2+5+Storey+Semi+Detached+Yara+Twinvilla+at+Presint+8-86217249.htm
Spacious Corner Lot DESIRAN BAYU Presint 16 Putrajaya,1350000,6,5,3800,Putrajaya,"Dec 22, 12:45",https://www.mudah.my/Spacious+Corner+Lot+DESIRAN+BAYU+Presint+16+Putrajaya-87687514.htm
"[BIG SIZE] Double Storey Semi D, Presint 14 Putrajaya",1250000,5,5,3200,Putrajaya,"Dec 22, 11:29",https://www.mudah.my/+BIG+SIZE+Double+Storey+Semi+D+Presint+14+Putrajaya-84899110.htm
FREEHOLD Double Storey 25X80 (CORNER 25FT) MCO Rebate 30%,409111,4,4,2891,Putrajaya,"Dec 22, 10:44",https://www.mudah.my/FREEHOLD+Double+Storey+25X80+CORNER+25FT+MCO+Rebate+30+-87684960.htm
"[Huge Land,Freehold] 2 Storey Bungalow at Presint 14, Putrajaya",2800000,6,6,4800,Putrajaya,"Dec 22, 09:45",https://www.mudah.my/+Huge+Land+Freehold+2+Storey+Bungalow+at+Presint+14+Putrajaya-87683270.htm
"[NicelyDecorated,FullyFurnished] New Haven Semi D Presint 18 Putrajaya",1400000,5,4,3300,Putrajaya,"Dec 22, 09:45",https://www.mudah.my/+NicelyDecorated+FullyFurnished+New+Haven+Semi+D+Presint+18+Putrajaya-87683251.htm
Luxury 2 storey superlink cyberjaya booking 1k low density,798000,5,4,2508,Putrajaya,"Dec 22, 08:05",https://www.mudah.my/Luxury+2+storey+superlink+cyberjaya+booking+1k+low+density-87681771.htm
Limited Rebate Now !!! Super Big House !!! Individual Title,418000,4,4,2800,Putrajaya,"Dec 21, 23:50",https://www.mudah.my/Limited+Rebate+Now+Super+Big+House+Individual+Title-87680127.htm
"Semi D Putrajaya Under MV Rumah Cantik, Kejiranan Bagus",1400000,5,5,3300,Putrajaya,"Dec 21, 21:30",https://www.mudah.my/Semi+D+Putrajaya+Under+MV+Rumah+Cantik+Kejiranan+Bagus-87678022.htm
