Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
New! [High Cash Back+3K Gaji Can Approve] Freehold 39X48 Double Storey,RM 423 000,5 Bedrooms,4 Bathrooms,3574 sq.ft.,Putrajaya,"Jan 4, 18:30",https://www.mudah.my/New+High+Cash+Back+3K+Gaji+Can+Approve+Freehold+39X48+Double+Storey-87933756.htm
Last!! Extra 66%Rebate!! [288K Cash Back] Freehold 45X100 Coner House,RM 403 000,5 Bedrooms,4 Bathrooms,3482 sq.ft.,Putrajaya,"Jan 4, 18:30",https://www.mudah.my/Last+Extra+66+Rebate+288K+Cash+Back+Freehold+45X100+Coner+House-87933747.htm
New!!! [128%Loan] 0%Dp Freehold 45X97 Cozy Double Storey,RM 400 000,5 Bedrooms,5 Bathrooms,4100 sq.ft.,Putrajaya,"Jan 4, 18:30",https://www.mudah.my/New+128+Loan+0+Dp+Freehold+45X97+Cozy+Double+Storey-87933742.htm
Semi D House Yara Twinvilla Facing lake Presint 8 Putrajaya,RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,"Jan 4, 16:55",https://www.mudah.my/Semi+D+House+Yara+Twinvilla+Facing+lake+Presint+8+Putrajaya-87930946.htm
"BELOW MV!!!2.5 Storey Semi D Presint 18[NEW HAVEN], Putrajaya,",RM 1 450 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,"Jan 4, 16:30",https://www.mudah.my/BELOW+MV+2+5+Storey+Semi+D+Presint+18+NEW+HAVEN+Putrajaya+-87930362.htm
[BUNGALOW] Taman Bayu Villa Kg Dato Abu Bakar Baginda [PUTRAJAYA],RM 880 000,4 Bedrooms,5 Bathrooms,5500 sq.ft.,Putrajaya,"Jan 4, 16:05",https://www.mudah.my/+BUNGALOW+Taman+Bayu+Villa+Kg+Dato+Abu+Bakar+Baginda+PUTRAJAYA+-87930056.htm
"[NEW UNIT]2.5 Storey Hyperlinks, Duta Villa Precinct 14, Putrajaya",RM 1 560 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,"Jan 4, 16:02",https://www.mudah.my/+NEW+UNIT+2+5+Storey+Hyperlinks+Duta+Villa+Precinct+14+Putrajaya-87929962.htm
Non Bumi Lot 3 sty Semi D Jalan Temoleh 8/7 Presint 8 Putrajaya,RM 3 825 000,6 Bedrooms,5 Bathrooms,5026 sq.ft.,Putrajaya,"Jan 4, 15:21",https://www.mudah.my/Non+Bumi+Lot+3+sty+Semi+D+Jalan+Temoleh+8+7+Presint+8+Putrajaya-87928741.htm
"2.5 Storey Semi D Presint 12, Putrajaya [PRIVATE LIFT AND POOL]",RM 2 173 139,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,"Jan 4, 15:07",https://www.mudah.my/2+5+Storey+Semi+D+Presint+12+Putrajaya+PRIVATE+LIFT+AND+POOL+-87928245.htm
"MURAH Rumah Teres 2 Tingkat, Presint 11, Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Jan 4, 12:30",https://www.mudah.my/MURAH+Rumah+Teres+2+Tingkat+Presint+11+Putrajaya-86455921.htm
"PREMIUM BUNGALOW - Presint 10, Putrajaya",RM 4 500 000,5 Bedrooms,4 Bathrooms,10691 sq.ft.,Putrajaya,"Jan 4, 02:47",https://www.mudah.my/PREMIUM+BUNGALOW+Presint+10+Putrajaya-86578204.htm
"3 Storey Hyperlink Terrace Duta Villa, Presint 14, Putrajaya",RM 1 345 000,6 Bedrooms,6 Bathrooms,3660 sq.ft.,Putrajaya,"Jan 3, 15:45",https://www.mudah.my/3+Storey+Hyperlink+Terrace+Duta+Villa+Presint+14+Putrajaya-87909560.htm
[FREEHOLD] Lake View Garden Home Concept with RM100K Cashback,RM 686 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 3, 15:43",https://www.mudah.my/+FREEHOLD+Lake+View+Garden+Home+Concept+with+RM100K+Cashback-86519769.htm
"Double Storey Townhouse Precint 16 Putrajaya, FOR SALE!",RM 430 000,3 Bedrooms,3 Bathrooms,1216 sq.ft.,Putrajaya,"Jan 3, 14:40",https://www.mudah.my/Double+Storey+Townhouse+Precint+16+Putrajaya+FOR+SALE+-87685589.htm
"2.5 Storey SEMI D, Near Istana Melawati, Presint 12 Putrajaya",RM 2 173 139,5 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,"Jan 3, 14:09",https://www.mudah.my/2+5+Storey+SEMI+D+Near+Istana+Melawati+Presint+12+Putrajaya-87907802.htm
SPACIOUS NICE Double Storey Ceria Residence Cyberjaya,RM 890 000,5 Bedrooms,5 Bathrooms,1650 sq.ft.,Putrajaya,"Jan 3, 13:05",https://www.mudah.my/SPACIOUS+NICE+Double+Storey+Ceria+Residence+Cyberjaya-86472188.htm
[EXCLUSIVE HOUSE] Fera Twinvilla 3 Storey Semi - D Presint 8,RM 3 825 000,6 Bedrooms,6 Bathrooms,5206 sq.ft.,Putrajaya,"Jan 3, 11:22",https://www.mudah.my/+EXCLUSIVE+HOUSE+Fera+Twinvilla+3+Storey+Semi+D+Presint+8-81615105.htm
TURUN HARGA Corner Lot 2 Storey SemiD House Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,"Jan 3, 10:10",https://www.mudah.my/TURUN+HARGA+Corner+Lot+2+Storey+SemiD+House+Presint+16+Putrajaya-86100525.htm
Below market value in putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Jan 3, 09:30",https://www.mudah.my/Below+market+value+in+putrajaya-87902492.htm
"NEW UNIT Double Storey Intermediate Presint 12, Putrajaya",RM 1 300 000,4 Bedrooms,3 Bathrooms,1765 sq.ft.,Putrajaya,"Jan 3, 09:30",https://www.mudah.my/NEW+UNIT+Double+Storey+Intermediate+Presint+12+Putrajaya-87902479.htm
[ FREEHOLD] Fera Twinvilla 3 Storey Semi - Detached Villa House,RM 4 300 000,6 Bedrooms,6 Bathrooms,5206 sq.ft.,Putrajaya,"Jan 3, 01:50",https://www.mudah.my/+FREEHOLD+Fera+Twinvilla+3+Storey+Semi+Detached+Villa+House-86000706.htm
[ENDLOT WITH LAND] [FACING OPEN] 2 Storey Terrace Putrajaya,RM 860 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,"Jan 3, 00:05",https://www.mudah.my/+ENDLOT+WITH+LAND+FACING+OPEN+2+Storey+Terrace+Putrajaya-86462978.htm
[FULLY FURNISHED]Double Storey Presint 11 Putrajaya,RM 800 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,"Jan 2, 21:29",https://www.mudah.my/+FULLY+FURNISHED+Double+Storey+Presint+11+Putrajaya-87897819.htm
"Two Storey SEMI D (3200sqft) Presint 14, Putrajaya",RM 1 250 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 2, 16:45",https://www.mudah.my/Two+Storey+SEMI+D+3200sqft+Presint+14+Putrajaya-84339449.htm
Zero D/P & Cashback 38K -Near MEX *Green Environment& High Secure,RM 429 000,5 Bedrooms,4 Bathrooms,3299 sq.ft.,Putrajaya,"Jan 2, 16:10",https://www.mudah.my/Zero+D+P+Cashback+38K+Near+MEX+Green+Environment+High+Secure-85333051.htm
2 1/2 storey superlink desiran bayu putrajaya,RM 1 380 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,"Jan 2, 14:40",https://www.mudah.my/2+1+2+storey+superlink+desiran+bayu+putrajaya-85001228.htm
3sty Semi D Twin VILLA Precint 8 Putrajaya,RM 1 950 000,6 Bedrooms,6 Bathrooms,4500 sq.ft.,Putrajaya,"Jan 2, 14:39",https://www.mudah.my/3sty+Semi+D+Twin+VILLA+Precint+8+Putrajaya-85002566.htm
"Semi D With Private Pool, Presint 8 Ayer8, Fera Twinvilla, Putrajaya",RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,"Jan 2, 14:08",https://www.mudah.my/Semi+D+With+Private+Pool+Presint+8+Ayer8+Fera+Twinvilla+Putrajaya-84946280.htm
"2.5 Storey Terrace House, New Hampshire Presint 18, Putrajaya",RM 888 000,5 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,"Jan 2, 14:08",https://www.mudah.my/2+5+Storey+Terrace+House+New+Hampshire+Presint+18+Putrajaya-84946172.htm
"Fully Furnished Semi D New Haven Presint 18, Putrajaya",RM 1 450 000,5 Bedrooms,4 Bathrooms,3200 sq.ft.,Putrajaya,"Jan 2, 14:08",https://www.mudah.my/Fully+Furnished+Semi+D+New+Haven+Presint+18+Putrajaya-84946084.htm
Semi D Concept ! [High Cash Back 288k] 2- Sty 50x80 Freehold 0% D/P,RM 398 888,5 Bedrooms,5 Bathrooms,3442 sq.ft.,Putrajaya,"Jan 2, 11:20",https://www.mudah.my/Semi+D+Concept+High+Cash+Back+288k+2+Sty+50x80+Freehold+0+D+P-86325289.htm
Putrajaya persint 14 2 sty semi-d corner lots,RM 1 320 000,5 Bedrooms,5 Bathrooms,4800 sq.ft.,Putrajaya,"Jan 2, 09:45",https://www.mudah.my/Putrajaya+persint+14+2+sty+semi+d+corner+lots-86102305.htm
"(termurah) teres 2 tingkat presint 11a, putrajaya untuk dijual",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Jan 2, 08:32",https://www.mudah.my/+termurah+teres+2+tingkat+presint+11a+putrajaya+untuk+dijual-86342280.htm
ENDLOT WITH LAND FURNISHED double storey terrace presint 14 putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,2200 sq.ft.,Putrajaya,"Jan 2, 08:26",https://www.mudah.my/ENDLOT+WITH+LAND+FURNISHED+double+storey+terrace+presint+14+putrajaya-86474150.htm
[100% Loan Zero Downpayment] Rumah Teres 2 Tingkat CYBERSOUTH Terrace,RM 509 900,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Jan 2, 00:05",https://www.mudah.my/+100+Loan+Zero+Downpayment+Rumah+Teres+2+Tingkat+CYBERSOUTH+Terrace-87881821.htm
[ Zero Cost ] Sejati Lakeside Cyberjaya 2 Storey Super Terrace House,RM 996 000,4 Bedrooms,4 Bathrooms,3023 sq.ft.,Putrajaya,"Jan 1, 23:30",https://www.mudah.my/+Zero+Cost+Sejati+Lakeside+Cyberjaya+2+Storey+Super+Terrace+House-87881429.htm
Last Unit!! [Semi-D Concept] High RB!! Freehold 38X100 Double Storey,RM 402 000,5 Bedrooms,4 Bathrooms,3866 sq.ft.,Putrajaya,"Jan 1, 10:10",https://www.mudah.my/Last+Unit+Semi+D+Concept+High+RB+Freehold+38X100+Double+Storey-87869568.htm
Last MCO Promo!!! High Rebate 89%!! Freehold Superlink Semi-D 2-Storey,RM 412 000,5 Bedrooms,4 Bathrooms,3492 sq.ft.,Putrajaya,"Jan 1, 10:10",https://www.mudah.my/Last+MCO+Promo+High+Rebate+89+Freehold+Superlink+Semi+D+2+Storey-87869567.htm
Fast! Full Loan Free BMW!! 0%DP!!! Freehold 48X100 Cozy Double Storey,RM 407 000,4 Bedrooms,4 Bathrooms,3849 sq.ft.,Putrajaya,"Jan 1, 10:00",https://www.mudah.my/Fast+Full+Loan+Free+BMW+0+DP+Freehold+48X100+Cozy+Double+Storey-87556272.htm
House for sale,RM 700 000,4 Bedrooms,3 Bathrooms,1100 sq.ft.,Putrajaya,"Dec 31, 15:21",https://www.mudah.my/House+for+sale-87775207.htm
Facing Lake View Double Storey Extra Rebate Promo Now(Limited Only),RM 686 000,4 Bedrooms,4 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 31, 12:55",https://www.mudah.my/Facing+Lake+View+Double+Storey+Extra+Rebate+Promo+Now+Limited+Only+-87856204.htm
Fully furnished 2 storey terrace presint 11 putrajaya for sale!!!!,RM 810 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,"Dec 31, 09:06",https://www.mudah.my/Fully+furnished+2+storey+terrace+presint+11+putrajaya+for+sale+-87851524.htm
"[Greenery, Freehold] NewHampshire 2.5 Sty Terrace Presint 18 Putrajaya",RM 850 000,5 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,"Dec 31, 08:24",https://www.mudah.my/+Greenery+Freehold+NewHampshire+2+5+Sty+Terrace+Presint+18+Putrajaya-87850998.htm
"[Reduces Price, Freehold] 2.5 Storey Terrace at Presint 8 Putrajaya",RM 775 000,5 Bedrooms,5 Bathrooms,2089 sq.ft.,Putrajaya,"Dec 31, 08:24",https://www.mudah.my/+Reduces+Price+Freehold+2+5+Storey+Terrace+at+Presint+8+Putrajaya-87850985.htm
[Reduced Price; Freehold] 2.5 Sty Terrace Presint 8 Putrajaya,RM 775 000,5 Bedrooms,5 Bathrooms,2089 sq.ft.,Putrajaya,"Dec 31, 08:23",https://www.mudah.my/+Reduced+Price+Freehold+2+5+Sty+Terrace+Presint+8+Putrajaya-87850982.htm
"[Cheapest, Freehold] 2 sty End Lot Pentas 2 Terrace Alam Impian SA",RM 890 000,5 Bedrooms,6 Bathrooms,2975 sq.ft.,Putrajaya,"Dec 31, 08:23",https://www.mudah.my/+Cheapest+Freehold+2+sty+End+Lot+Pentas+2+Terrace+Alam+Impian+SA-87850979.htm
Rumah Teres 2.5 Tingkat Precint 8 Putrajaya,RM 890 000,5 Bedrooms,5 Bathrooms,2089 sq.ft.,Putrajaya,"Dec 31, 07:45",https://www.mudah.my/Rumah+Teres+2+5+Tingkat+Precint+8+Putrajaya-83175046.htm
"[Fully Fitted, Freehold] The Pines 2 Sty Terrace Presint 11 Putrajaya",RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Fitted+Freehold+The+Pines+2+Sty+Terrace+Presint+11+Putrajaya-87848397.htm
"[Termurah, Baru] Teres 2 Tingkat di Presint 11 Putrajaya FREEHOLD",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Termurah+Baru+Teres+2+Tingkat+di+Presint+11+Putrajaya+FREEHOLD-87848394.htm
[Diskaun Penjawat Awam] Teres 2 Tingkat THE PINES Presint 11 Putrajaya,RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Diskaun+Penjawat+Awam+Teres+2+Tingkat+THE+PINES+Presint+11+Putrajaya-87848390.htm
"[Fully Fitted, Freehold] 2 Sty The Pines Terrace Presint 11 Putrajaya",RM 749 999,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Fully+Fitted+Freehold+2+Sty+The+Pines+Terrace+Presint+11+Putrajaya-87848385.htm
"[Partly Furnished, Freehold]2 Sty THE PINES Trc Presint 11 Putrajaya",RM 750 000,3 Bedrooms,2 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Partly+Furnished+Freehold+2+Sty+THE+PINES+Trc+Presint+11+Putrajaya-87848376.htm
[Stretegically Located] 2 Storey Terrace Presint 16 Putrajaya,RM 900 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,"Dec 30, 23:25",https://www.mudah.my/+Stretegically+Located+2+Storey+Terrace+Presint+16+Putrajaya-87848370.htm
[BERBALOI] Semi Detached House New Haven Presint 18 Putrajaya,RM 1 400 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/+BERBALOI+Semi+Detached+House+New+Haven+Presint+18+Putrajaya-85055246.htm
2.5 Storey Semi D House End Lot Presint 18 Putrajaya near Lake,RM 1 450 000,5 Bedrooms,5 Bathrooms,3221 sq.ft.,Putrajaya,"Dec 30, 23:18",https://www.mudah.my/2+5+Storey+Semi+D+House+End+Lot+Presint+18+Putrajaya+near+Lake-83549362.htm
Rumah Teres 2Tingkat 30x80 Freehold + 0% Downpayment + Rm50k Cashback,RM 419 000,4 Bedrooms,4 Bathrooms,3814 sq.ft.,Putrajaya,"Dec 30, 20:29",https://www.mudah.my/Rumah+Teres+2Tingkat+30x80+Freehold+0+Downpayment+Rm50k+Cashback-87845886.htm
LOKASI CANTIK Double Storey Terrace Presint 11 Putrajaya,RM 680 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,"Dec 30, 17:42",https://www.mudah.my/LOKASI+CANTIK+Double+Storey+Terrace+Presint+11+Putrajaya-87842667.htm
Double Storey Teres Seremban Bumi Lot Bank Lelongg 22x70 FREEHOLD,RM 540 000,4 Bedrooms,3 Bathrooms,2288 sq.ft.,Putrajaya,"Dec 30, 17:24",https://www.mudah.my/Double+Storey+Teres+Seremban+Bumi+Lot+Bank+Lelongg+22x70+FREEHOLD-87842197.htm
"[Putrajaya] 22x80 LAST 2 Storey Teres house "" BUMI LOT"" Bank Lelongg",RM 502 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/+Putrajaya+22x80+LAST+2+Storey+Teres+house+BUMI+LOT+Bank+Lelongg-87842177.htm
Putrajaya 16 Jalan Temoleh LIMITED 2 Storey Bank lelongg 22x80 Bumi,RM 560 310,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Putrajaya+16+Jalan+Temoleh+LIMITED+2+Storey+Bank+lelongg+22x80+Bumi-87842175.htm
"Putrajaya Double Storey Teres 2980sqf, Jalan p11d/1 Bank Lelongg Bumi",RM 505 000,4 Bedrooms,4 Bathrooms,2980 sq.ft.,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Putrajaya+Double+Storey+Teres+2980sqf+Jalan+p11d+1+Bank+Lelongg+Bumi-87842173.htm
Double Storey Terrace Putrajaya Prisint 16 Jalan 34 Bumi Bank Lelongg,RM 534 000,4 Bedrooms,4 Bathrooms,2400 sq.ft.,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/Double+Storey+Terrace+Putrajaya+Prisint+16+Jalan+34+Bumi+Bank+Lelongg-87842166.htm
SPACIOUS 2 Storey Puchong Jalan Wawasan Bank Lelongg Bumi 24x80,RM 519 000,4 Bedrooms,3 Bathrooms,2379 sq.ft.,Putrajaya,"Dec 30, 17:23",https://www.mudah.my/SPACIOUS+2+Storey+Puchong+Jalan+Wawasan+Bank+Lelongg+Bumi+24x80-87842162.htm
"Duta Villa- Presint 14, New spacious corner unit, perfect for family",RM 1 650 000,6 Bedrooms,6 Bathrooms,3910 sq.ft.,Putrajaya,"Dec 30, 15:20",https://www.mudah.my/Duta+Villa+Presint+14+New+spacious+corner+unit+perfect+for+family-87756955.htm
"Fully Furnished Semi-D Corner Lot, Precint 16 Putrajaya for Sale",RM 1 350 000,4 Bedrooms,3 Bathrooms,3000 sq.ft.,Putrajaya,"Dec 30, 13:57",https://www.mudah.my/Fully+Furnished+Semi+D+Corner+Lot+Precint+16+Putrajaya+for+Sale-86354563.htm
Putrajaya Corner Lot Semi D Villa Ferra Highly Nego,RM 3 850 000,6 Bedrooms,6 Bathrooms,5890 sq.ft.,Putrajaya,"Dec 30, 13:45",https://www.mudah.my/Putrajaya+Corner+Lot+Semi+D+Villa+Ferra+Highly+Nego-85102811.htm
"Presint 12 Putrajaya, 2.5 Storey Semi D, with lift and pool, 3207sqft",RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,"Dec 30, 12:29",https://www.mudah.my/Presint+12+Putrajaya+2+5+Storey+Semi+D+with+lift+and+pool+3207sqft-87834611.htm
【Project KLIA2】Below Market Price30% SEMI-D Concept Hilltop Vision,RM 459 000,5 Bedrooms,6 Bathrooms,3399 sq.ft.,Putrajaya,"Dec 30, 11:55",https://www.mudah.my/+Project+KLIA2+Below+Market+Price30+SEMI+D+Concept+Hilltop+Vision-85986395.htm
"NEW UNIT!! 2 Storey Terrace, Presint 12, Putrajaya",RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,"Dec 30, 11:50",https://www.mudah.my/NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-87833172.htm
"(Facing Lake) New Haven 2.5 Storey Semi-D Presint 18, Putrajaya",RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,"Dec 30, 11:35",https://www.mudah.my/+Facing+Lake+New+Haven+2+5+Storey+Semi+D+Presint+18+Putrajaya-87802478.htm
HURRY UP!!! [Below Market Price 40%!!!] 0%D/P Freehold Double Storey,RM 401 850,4 Bedrooms,4 Bathrooms,2352 sq.ft.,Putrajaya,"Dec 30, 10:40",https://www.mudah.my/HURRY+UP+Below+Market+Price+40+0+D+P+Freehold+Double+Storey-83566749.htm
[peaceful+spacious] 3 storey bungalow presint 10 putrajaya,RM 4 500 000,More than 10 Bedroom,9 Bathrooms,10691 sq.ft.,Putrajaya,"Dec 30, 10:35",https://www.mudah.my/+peaceful+spacious+3+storey+bungalow+presint+10+putrajaya-85082533.htm
Presint 15 Semi D Corner Lot Below Market Value,RM 1 500 000,5 Bedrooms,5 Bathrooms,3000 sq.ft.,Putrajaya,"Dec 30, 10:29",https://www.mudah.my/Presint+15+Semi+D+Corner+Lot+Below+Market+Value-75585787.htm
"NEAR LAKE Semi D Presint 18, Putrajaya",RM 1 450 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,"Dec 30, 09:27",https://www.mudah.my/NEAR+LAKE+Semi+D+Presint+18+Putrajaya-87830167.htm
With LIFT & POOL | 2.5 Storey SEMI D Presint 12 Putrajaya,RM 2 173 139,5 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,"Dec 30, 07:35",https://www.mudah.my/With+LIFT+POOL+2+5+Storey+SEMI+D+Presint+12+Putrajaya-87828578.htm
"Fully Furnished 2 Storey Intermediate Terrace Presint 11, Putrajaya",RM 790 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 30, 00:29",https://www.mudah.my/Fully+Furnished+2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87827635.htm
"2.5 Storey Hyperlinks Residences, Duta Villa Precinct 14, Putrajaya",RM 1 461 195,6 Bedrooms,6 Bathrooms,3900 sq.ft.,Putrajaya,"Dec 29, 23:43",https://www.mudah.my/2+5+Storey+Hyperlinks+Residences+Duta+Villa+Precinct+14+Putrajaya-87827156.htm
NEWLY COMPLETED FREHOLD 3storey Hyperlink Terrace Duta Villa Putrajaya,RM 1 550 000,6 Bedrooms,6 Bathrooms,3863 sq.ft.,Putrajaya,"Dec 29, 18:05",https://www.mudah.my/NEWLY+COMPLETED+FREHOLD+3storey+Hyperlink+Terrace+Duta+Villa+Putrajaya-87821353.htm
(CORNER LOT)(FACING PLAYGROUND) Semi D House Villa Ferra Putrajaya,RM 3 000 000,6 Bedrooms,6 Bathrooms,5890 sq.ft.,Putrajaya,"Dec 29, 12:50",https://www.mudah.my/+CORNER+LOT+FACING+PLAYGROUND+Semi+D+House+Villa+Ferra+Putrajaya-87728143.htm
[NEAR SURAU] Double Storey Terrace House Presint 11 Putrajaya,RM 670 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,"Dec 29, 12:28",https://www.mudah.my/+NEAR+SURAU+Double+Storey+Terrace+House+Presint+11+Putrajaya-87812249.htm
(FACING LAKE) 2 1/2 Storey Semi D House New Haven Presint 18 Putrajaya,RM 1 400 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,"Dec 29, 12:15",https://www.mudah.my/+FACING+LAKE+2+1+2+Storey+Semi+D+House+New+Haven+Presint+18+Putrajaya-87811638.htm
(CHEAPEST IN MARKET) 2 Storey Terrace House Presint 11 Putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,"Dec 29, 12:15",https://www.mudah.my/+CHEAPEST+IN+MARKET+2+Storey+Terrace+House+Presint+11+Putrajaya-87811635.htm
Rumah BSE 20x70 Bandar Seri Ehsan Salak Tinggi Klia Dengkil Putrajaya,RM 235 000,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Putrajaya,"Dec 29, 11:05",https://www.mudah.my/Rumah+BSE+20x70+Bandar+Seri+Ehsan+Salak+Tinggi+Klia+Dengkil+Putrajaya-87809771.htm
"[Facing Lake, Fitted] New Haven 2.5 Sty Semi D Presint 18 Putrajaya",RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,"Dec 29, 10:44",https://www.mudah.my/+Facing+Lake+Fitted+New+Haven+2+5+Sty+Semi+D+Presint+18+Putrajaya-87809539.htm
"CORNER,CANTIK,FULLY FURNISH Semi D Double Storey Presint 16 Putrajaya",RM 1 350 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,"Dec 29, 10:10",https://www.mudah.my/CORNER+CANTIK+FULLY+FURNISH+Semi+D+Double+Storey+Presint+16+Putrajaya-84702284.htm
Teres 2 Tingkat(Open Facing) Sungai Merab,RM 650 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 29, 09:47",https://www.mudah.my/Teres+2+Tingkat+Open+Facing+Sungai+Merab-87808267.htm
[FREEHOLD | TERMURAH} Double Storey Terrace Presint 11 Putrajaya,RM 680 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,"Dec 29, 09:30",https://www.mudah.my/+FREEHOLD+TERMURAH+Double+Storey+Terrace+Presint+11+Putrajaya-87807769.htm
[Freehold] Presint 12 Putrajaya,RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,"Dec 29, 08:25",https://www.mudah.my/+Freehold+Presint+12+Putrajaya-87806677.htm
"[NEARBY MOSQUE] 2.5 storey Duta Villa Presint 14, Putrajaya",RM 1 560 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,"Dec 29, 08:07",https://www.mudah.my/+NEARBY+MOSQUE+2+5+storey+Duta+Villa+Presint+14+Putrajaya-80143280.htm
[Cheapest in Putrajaya] 2 storey Terrace at Presint 11 Putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,"Dec 29, 07:41",https://www.mudah.my/+Cheapest+in+Putrajaya+2+storey+Terrace+at+Presint+11+Putrajaya-87806460.htm
LIFT & POOL Near Istana Melawati 2.5 Storey SemiD Presint 12 Putrajaya,RM 2 173 000,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,"Dec 28, 21:45",https://www.mudah.my/LIFT+POOL+Near+Istana+Melawati+2+5+Storey+SemiD+Presint+12+Putrajaya-87803196.htm
Putrajaya Presint 14 Teres House,RM 900 000,4 Bedrooms,3 Bathrooms,2500 sq.ft.,Putrajaya,"Dec 28, 20:06",https://www.mudah.my/Putrajaya+Presint+14+Teres+House-86432945.htm
(Lake View) 2.5 Sty Semi-D Yara Twin Villa Presint 8 Putrajaya,RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,"Dec 28, 14:28",https://www.mudah.my/+Lake+View+2+5+Sty+Semi+D+Yara+Twin+Villa+Presint+8+Putrajaya-87795227.htm
(RENOVATED-Near Putrajaya) Double storey house TAMAN EMAS DENGKIL,RM 550 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Dec 28, 13:55",https://www.mudah.my/+RENOVATED+Near+Putrajaya+Double+storey+house+TAMAN+EMAS+DENGKIL-87794250.htm
